"circuit","tournament","country","year","date","gender","match_num","w_player1","w_p1_birthdate","w_p1_age","w_p1_hgt","w_p1_country","w_player2","w_p2_birthdate","w_p2_age","w_p2_hgt","w_p2_country","w_rank","l_player1","l_p1_birthdate","l_p1_age","l_p1_hgt","l_p1_country","l_player2","l_p2_birthdate","l_p2_age","l_p2_hgt","l_p2_country","l_rank","score","duration","bracket","round","w_p1_tot_attacks","w_p1_tot_kills","w_p1_tot_errors","w_p1_tot_hitpct","w_p1_tot_aces","w_p1_tot_serve_errors","w_p1_tot_blocks","w_p1_tot_digs","w_p2_tot_attacks","w_p2_tot_kills","w_p2_tot_errors","w_p2_tot_hitpct","w_p2_tot_aces","w_p2_tot_serve_errors","w_p2_tot_blocks","w_p2_tot_digs","l_p1_tot_attacks","l_p1_tot_kills","l_p1_tot_errors","l_p1_tot_hitpct","l_p1_tot_aces","l_p1_tot_serve_errors","l_p1_tot_blocks","l_p1_tot_digs","l_p2_tot_attacks","l_p2_tot_kills","l_p2_tot_errors","l_p2_tot_hitpct","l_p2_tot_aces","l_p2_tot_serve_errors","l_p2_tot_blocks","l_p2_tot_digs"
"AVP","Hermosa Beach","United States",2002,2002-06-07,"W",30,"Katie Jameson",1977-12-23,24.4544832,66,"United States","Tracy Jones",1981-03-17,21.2238193,66,"United States","15","Marla O'Hara",2061-02-22,41.2867899,69,"United States","Pat Keller",2068-09-09,33.7412731,70,"United States","16","21-23, 21-14, 15-12","0:53","Contender's Bracket","Round 1",,,,,3,,0,,,,,,4,,1,,,,,,0,,0,,,,,,0,,0,
"AVP","Hermosa Beach","United States",2002,2002-06-07,"W",31,"Ashley Bowles",1980-06-03,22.0095825,72,"United States","Liz Masakayan",2064-12-31,37.431896,68,"United States","18","Ali Wood",2067-12-14,34.4804928,72,"United States","Cary Wendell",1974-04-04,28.1752225,71,"United States","10","21-17, 18-21, 15-12","0:57","Contender's Bracket","Round 2",,,,,0,,0,,,,,,3,,0,,,,,,1,,0,,,,,,0,,3,
"AVP","Hermosa Beach","United States",2002,2002-06-07,"W",32,"Barbara Khozam",2065-10-29,36.605065,70,"United States","Erin Galli",2066-10-20,35.6303901,70,"United States","21","Liz Pagano",1971-10-27,30.6119097,69,"United States","Michelle Hughes",1969-11-07,32.5804244,67,"United States","20","21-18, 17-21, 15-8",,"Contender's Bracket","Round 2",,,,,1,,0,,,,,,1,,2,,,,,,0,,0,,,,,,1,,0,
"AVP","Hermosa Beach","United States",2002,2002-06-07,"W",33,"Gracie Santana-Baeni",1970-09-01,31.7645448,71,"Switzerland","Lia Young",1972-09-17,29.7193703,67,"United States","12","Kimberly Coleman",1976-02-19,26.2970568,72,"United States","Nancy Reynolds",1970-11-24,31.5345654,69,"United States","13","21-16, 16-1",,"Contender's Bracket","Round 2",,,,,2,,2,,,,,,0,,0,,,,,,0,,1,,,,,,1,,0,
"AVP","Hermosa Beach","United States",2002,2002-06-07,"W",34,"Katie Jameson",1977-12-23,24.4544832,66,"United States","Tracy Jones",1981-03-17,21.2238193,66,"United States","15","Kerri Eich",1976-02-26,26.2778919,70,"United States","Kristin Schritter",2067-04-13,35.1512663,72,"United States","23","14-21, 21-16, 15-10",,"Contender's Bracket","Round 2",,,,,0,,0,,,,,,2,,0,,,,,,1,,2,,,,,,0,,0,
"AVP","Hermosa Beach","United States",2002,2002-06-07,"W",35,"Linda Hanley",2060-06-08,41.9958932,69,"United States","Lisa Arce",1969-07-08,32.9144422,71,"United States","4","Ashley Bowles",1980-06-03,22.0095825,72,"United States","Liz Masakayan",2064-12-31,37.431896,68,"United States","18","21-16, 20-22, 15-10","0:49","Contender's Bracket","Round 3",,,,,1,,3,,,,,,2,,1,,,,,,0,,1,,,,,,3,,0,
"AVP","Hermosa Beach","United States",2002,2002-06-07,"W",36,"Jennifer Holdren",1971-04-04,31.1759069,69,"United States","Stephanie Cox",1970-03-21,32.2135524,66,"United States","8","Barbara Khozam",2065-10-29,36.605065,70,"United States","Erin Galli",2066-10-20,35.6303901,70,"United States","21","24-22, 21-16","0:41","Contender's Bracket","Round 3",,,,,0,,0,,,,,,1,,0,,,,,,0,,0,,,,,,1,,1,
"AVP","Hermosa Beach","United States",2002,2002-06-07,"W",37,"Jennifer Meredith",1972-11-03,29.5906913,71,"United States","Katy Eldridge",1971-10-08,30.6639288,71,"United States","7","Gracie Santana-Baeni",1970-09-01,31.7645448,71,"Switzerland","Lia Young",1972-09-17,29.7193703,67,"United States","12","21-16, 21-12","0:40","Contender's Bracket","Round 3",,,,,0,,1,,,,,,1,,1,,,,,,0,,0,,,,,,1,,0,
"AVP","Hermosa Beach","United States",2002,2002-06-07,"W",38,"Danalee Bragado-Corso",1971-07-09,30.9130732,72,"United States","Rachel Scott",1975-06-15,26.9787817,68,"United States","6","Katie Jameson",1977-12-23,24.4544832,66,"United States","Tracy Jones",1981-03-17,21.2238193,66,"United States","15","21-14, 21-10","0:33","Contender's Bracket","Round 3",,,,,0,,1,,,,,,0,,0,,,,,,0,,0,,,,,,1,,0,
"AVP","Hermosa Beach","United States",2002,2002-06-07,"W",39,"Linda Hanley",2060-06-08,41.9958932,69,"United States","Lisa Arce",1969-07-08,32.9144422,71,"United States","4","Jennifer Holdren",1971-04-04,31.1759069,69,"United States","Stephanie Cox",1970-03-21,32.2135524,66,"United States","8","21-10, 21-17","0:38","Contender's Bracket","Round 4",,,,,0,,0,,,,,,1,,0,,,,,,0,,1,,,,,,0,,0,
"AVP","Hermosa Beach","United States",2002,2002-06-07,"W",40,"Jennifer Meredith",1972-11-03,29.5906913,71,"United States","Katy Eldridge",1971-10-08,30.6639288,71,"United States","7","Danalee Bragado-Corso",1971-07-09,30.9130732,72,"United States","Rachel Scott",1975-06-15,26.9787817,68,"United States","6","15-21, 21-15, 15-13","0:52","Contender's Bracket","Round 4",,,,,0,,0,,,,,,1,,0,,,,,,0,,2,,,,,,1,,2,
"AVP","Hermosa Beach","United States",2002,2002-06-07,"W",41,"Annett Davis",1973-09-22,28.7063655,71,"United States","Jenny Johnson Jordan",1973-06-08,28.9965777,70,"United States","3","Linda Hanley",2060-06-08,41.9958932,69,"United States","Lisa Arce",1969-07-08,32.9144422,71,"United States","4","21-13, 21-15","0:31","Contender's Bracket","Round 5",,,,,4,,5,,,,,,0,,0,,,,,,1,,0,,,,,,2,,0,
"AVP","Hermosa Beach","United States",2002,2002-06-07,"W",42,"Carrie Dodd",1974-05-19,28.0520192,72,"United States","Leanne McSorley",1973-02-07,29.3278576,68,"United States","5","Jennifer Meredith",1972-11-03,29.5906913,71,"United States","Katy Eldridge",1971-10-08,30.6639288,71,"United States","7","17-21, 21-12, 15-11","0:49","Contender's Bracket","Round 5",,,,,0,,2,,,,,,0,,0,,,,,,0,,1,,,,,,1,,0,
"AVP","Hermosa Beach","United States",2002,2002-06-07,"W",43,"Elaine Youngs",1970-02-14,32.3093771,72,"United States","Holly McPeak",1969-05-15,33.0622861,67,"United States","1","Annett Davis",1973-09-22,28.7063655,71,"United States","Jenny Johnson Jordan",1973-06-08,28.9965777,70,"United States","3","21-18, 21-18","0:38","Semifinals",,,,,,1,,3,,,,,,0,,1,,,,,,0,,1,,,,,,1,,0,
"AVP","Hermosa Beach","United States",2002,2002-06-07,"W",44,"Barbra Fontana",2065-09-08,36.7446954,66,"United States","Dianne DeNecochea",2067-11-16,34.5571526,76,"United States","2","Carrie Dodd",1974-05-19,28.0520192,72,"United States","Leanne McSorley",1973-02-07,29.3278576,68,"United States","5","21-16, 17-21, 17-15","0:58","Semifinals",,,,,,0,,0,,,,,,1,,8,,,,,,1,,0,,,,,,0,,1,
"AVP","Hermosa Beach","United States",2002,2002-06-07,"W",45,"Elaine Youngs",1970-02-14,32.3093771,72,"United States","Holly McPeak",1969-05-15,33.0622861,67,"United States","1","Barbra Fontana",2065-09-08,36.7446954,66,"United States","Dianne DeNecochea",2067-11-16,34.5571526,76,"United States","2","21-15, 21-14","0:38","Finals",,,,,,3,,0,,,,,,0,,0,,,,,,0,,0,,,,,,0,,1,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",1,"Kevin Wong",1972-09-12,29.7522245,79,"United States","Stein Metzger",1972-11-17,29.5715264,75,"United States","1","Mark Paaluhi",1971-03-08,31.2689938,75,"United States","Mike Diehl",1970-12-30,31.4551677,78,"United States","32","21-13, 21-18","0:44","Winner's Bracket","Round 1",,,,,0,,2,,,,,,2,,1,,,,,,0,,0,,,,,,0,,0,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",2,"Alika Williams",1975-07-13,26.9212868,71,"United States","Scott Lane",1974-02-21,28.3093771,78,"United States","16","Jason Ring",1974-07-21,27.8986995,75,"United States","Nick Hannemann",1972-01-12,30.4202601,78,"United States","17","19-21, 21-15, 15-7","0:53","Winner's Bracket","Round 1",,,,,3,,3,,,,,,2,,1,,,,,,0,,2,,,,,,0,,2,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",3,"Dan Fisher",1976-03-19,26.2368241,78,"United States","Matt Riley",1976-08-13,25.83436,,"United States","24","Mark Williams",1979-01-27,23.3785079,79,"Australia","Sean Rosenthal",1980-06-19,21.9849418,76,"United States","9","21-14, 20-22, 15-8","0:54","Winner's Bracket","Round 1",,,,,3,,3,,,,,,0,,4,,,,,,0,,2,,,,,,0,,3,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",4,"Lee LeGrande",1971-04-23,31.1430527,77,"United States","Mike Lambert",1974-04-14,28.1670089,78,"United States","8","David Smith",1972-02-26,30.2970568,75,"United States","Leland Quinn",1972-04-03,30.1957563,81,"United States","25","21-17, 12-21, 15-11","0:41","Winner's Bracket","Round 1",,,,,0,,1,,,,,,3,,1,,,,,,0,,0,,,,,,0,,4,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",5,"Brent Doble",1970-01-03,32.4435318,78,"United States","Karch Kiraly",2060-11-03,41.6098563,74,"United States","5","Andrew Vazquez",1972-04-20,30.1492129,74,"United States","Jason Lee",1977-11-17,24.5722108,78,"United States","28","21-18, 21-14","0:46","Winner's Bracket","Round 1",,,,,0,,4,,,,,,0,,1,,,,,,0,,0,,,,,,0,,1,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",6,"Aaron Boss",1970-11-30,31.5373032,78,"United States","Ian Clark",1970-09-02,31.7809719,78,"United States","12","Eddie Stokes",1969-12-10,32.5092402,75,"United States","Mike Mattarocci",1969-10-05,32.6899384,80,"United States","21","21-18, 21-15","0:48","Winner's Bracket","Round 1",,,,,0,,2,,,,,,1,,1,,,,,,1,,2,,,,,,1,,2,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",7,"Daniel Cardenas",2067-08-11,34.8418891,77,"Cuba","Jim Nichols",2066-11-04,35.6084873,71,"United States","13","Anthony Medel",1978-03-28,24.2135524,75,"United States","Colin Wellman",1974-12-26,27.4661191,79,"United States","20","21-17, 21-17","0:45","Winner's Bracket","Round 1",,,,,0,,5,,,,,,0,,0,,,,,,0,,0,,,,,,0,,1,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",8,"Albert Hannemann",1970-05-04,32.1122519,75,"United States","Jeff Nygaard",1972-08-03,29.8617385,80,"United States","4","Jake Gibb",1976-02-06,26.3518138,79,"United States","Mike Daniel",2068-09-01,33.7823409,71,"United States","29","21-17, 21-11","0:35","Winner's Bracket","Round 1",,,,,0,,0,,,,,,1,,4,,,,,,1,,2,,,,,,1,,0,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",9,"Canyon Ceman",1972-06-21,29.9794661,77,"United States","Mike Whitmarsh",,,79,"United States","3","Mark Reilly",,,,"Canada","Rich VanHuizen",1975-11-25,26.5516769,81,"Canada","30","21-15, 21-17","0:38","Winner's Bracket","Round 1",,,,,0,,0,,,,,,0,,4,,,,,,1,,0,,,,,,0,,2,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",10,"Brian Soldano",1977-01-26,25.3798768,73,"United States","Jake Elliott",1975-09-27,26.7132101,73,"United States","14","Brad Torsone",1975-01-14,27.4140999,78,"United States","Chad Mowrey",1977-07-19,24.9034908,73,"United States","19","21-19, 24-22","0:48","Winner's Bracket","Round 1",,,,,0,,3,,,,,,0,,1,,,,,,0,,4,,,,,,0,,0,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",11,"Andy Witt",1978-03-21,24.2327173,78,"United States","Brandon Taliaferro",1977-09-28,24.7091034,,"United States","11","Jerry Graham",1971-04-02,31.2005476,74,"United States","John Moran",1976-04-19,26.1519507,77,"United States","22","21-14, 20-22, 15-12","0:57","Winner's Bracket","Round 1",,,,,0,,0,,,,,,0,,0,,,,,,0,,0,,,,,,0,,1,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",12,"Eduardo Bacil",1971-03-11,31.2607803,74,"Brazil","Fred Souza",1972-05-13,30.0862423,79,"Brazil","6","Adam Roberts",1976-01-25,26.384668,73,"United States","Jim Walls",1978-03-26,24.2190281,75,"United States","27","21-13, 21-15","0:35","Winner's Bracket","Round 1",,,,,1,,0,,,,,,0,,1,,,,,,0,,1,,,,,,0,,0,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",13,"Casey Jennings",1975-07-10,26.9295003,75,"United States","Scott Ayakatubby",2064-09-11,37.7549624,76,"United States","7","John Anselmo",1970-05-16,32.0793977,73,"United States","Scott Wong",1978-12-31,23.4524298,77,"United States","26","21-13, 23-21","0:44","Winner's Bracket","Round 1",,,,,0,,1,,,,,,0,,0,,,,,,0,,0,,,,,,0,,4,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",14,"Adam Jewell",1975-06-24,26.973306,77,"United States","Collin Smith",1975-05-26,27.0527036,76,"United States","10","David Fischer",1972-04-09,30.1793292,75,"United States","Ed Ratledge",1976-12-16,25.4921287,80,"United States","23","19-21, 21-18, 15-13","1:05","Winner's Bracket","Round 1",,,,,0,,3,,,,,,0,,0,,,,,,0,,0,,,,,,0,,4,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",15,"Eli Fairfield",1979-02-10,23.340178,,"United States","Paul Baxter",1972-02-01,30.3655031,77,"United States","15","Chris Makos",1973-04-21,29.1471595,75,"United States","Pepe Delahoz",1971-10-22,30.6447639,73,"United States","18","30-28, 21-15","0:54","Winner's Bracket","Round 1",,,,,0,,0,,,,,,0,,0,,,,,,0,,0,,,,,,0,,0,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",16,"Dax Holdren",1972-09-04,29.7741273,75,"United States","Eric Fonoimoana",1969-06-07,33.0184805,75,"United States","2","John Braunstein",1969-07-21,32.8980151,,"United States","Jon Beerman",1973-05-18,29.0732375,,"United States","31","21-15, 21-10","0:37","Winner's Bracket","Round 1",,,,,1,,4,,,,,,0,,2,,,,,,1,,0,,,,,,1,,0,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",17,"Kevin Wong",1972-09-12,29.7522245,79,"United States","Stein Metzger",1972-11-17,29.5715264,75,"United States","1","Alika Williams",1975-07-13,26.9212868,71,"United States","Scott Lane",1974-02-21,28.3093771,78,"United States","16","21-15, 21-15","0:41","Winner's Bracket","Round 2",,,,,2,,1,,,,,,0,,0,,,,,,0,,1,,,,,,1,,0,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",18,"Lee LeGrande",1971-04-23,31.1430527,77,"United States","Mike Lambert",1974-04-14,28.1670089,78,"United States","8","Dan Fisher",1976-03-19,26.2368241,78,"United States","Matt Riley",1976-08-13,25.83436,,"United States","24","17-21, 21-19, 15-12","0:58","Winner's Bracket","Round 2",,,,,0,,0,,,,,,0,,10,,,,,,1,,0,,,,,,0,,3,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",19,"Brent Doble",1970-01-03,32.4435318,78,"United States","Karch Kiraly",2060-11-03,41.6098563,74,"United States","5","Aaron Boss",1970-11-30,31.5373032,78,"United States","Ian Clark",1970-09-02,31.7809719,78,"United States","12","14-21, 21-13, 15-10","1:00","Winner's Bracket","Round 2",,,,,3,,2,,,,,,0,,3,,,,,,0,,3,,,,,,2,,0,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",20,"Albert Hannemann",1970-05-04,32.1122519,75,"United States","Jeff Nygaard",1972-08-03,29.8617385,80,"United States","4","Daniel Cardenas",2067-08-11,34.8418891,77,"Cuba","Jim Nichols",2066-11-04,35.6084873,71,"United States","13","21-10, 21-19","0:39","Winner's Bracket","Round 2",,,,,0,,0,,,,,,3,,6,,,,,,0,,2,,,,,,0,,0,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",21,"Canyon Ceman",1972-06-21,29.9794661,77,"United States","Mike Whitmarsh",,,79,"United States","3","Brian Soldano",1977-01-26,25.3798768,73,"United States","Jake Elliott",1975-09-27,26.7132101,73,"United States","14","21-19, 21-17","0:40","Winner's Bracket","Round 2",,,,,0,,0,,,,,,0,,2,,,,,,0,,0,,,,,,0,,0,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",22,"Eduardo Bacil",1971-03-11,31.2607803,74,"Brazil","Fred Souza",1972-05-13,30.0862423,79,"Brazil","6","Andy Witt",1978-03-21,24.2327173,78,"United States","Brandon Taliaferro",1977-09-28,24.7091034,,"United States","11","21-19, 21-12","0:42","Winner's Bracket","Round 2",,,,,0,,0,,,,,,0,,3,,,,,,0,,0,,,,,,1,,0,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",23,"Adam Jewell",1975-06-24,26.973306,77,"United States","Collin Smith",1975-05-26,27.0527036,76,"United States","10","Casey Jennings",1975-07-10,26.9295003,75,"United States","Scott Ayakatubby",2064-09-11,37.7549624,76,"United States","7","21-19, 21-19","0:48","Winner's Bracket","Round 2",,,,,0,,1,,,,,,0,,0,,,,,,0,,0,,,,,,1,,2,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",24,"Dax Holdren",1972-09-04,29.7741273,75,"United States","Eric Fonoimoana",1969-06-07,33.0184805,75,"United States","2","Eli Fairfield",1979-02-10,23.340178,,"United States","Paul Baxter",1972-02-01,30.3655031,77,"United States","15","21-14, 21-17","0:44","Winner's Bracket","Round 2",,,,,0,,2,,,,,,1,,3,,,,,,2,,0,,,,,,0,,0,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",25,"Lee LeGrande",1971-04-23,31.1430527,77,"United States","Mike Lambert",1974-04-14,28.1670089,78,"United States","8","Kevin Wong",1972-09-12,29.7522245,79,"United States","Stein Metzger",1972-11-17,29.5715264,75,"United States","1","15-21, 23-21, 15-13","0:59","Winner's Bracket","Round 3",,,,,0,,0,,,,,,0,,2,,,,,,0,,2,,,,,,0,,0,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",26,"Brent Doble",1970-01-03,32.4435318,78,"United States","Karch Kiraly",2060-11-03,41.6098563,74,"United States","5","Albert Hannemann",1970-05-04,32.1122519,75,"United States","Jeff Nygaard",1972-08-03,29.8617385,80,"United States","4","21-10, 21-13","0:41","Winner's Bracket","Round 3",,,,,4,,3,,,,,,2,,3,,,,,,0,,0,,,,,,1,,5,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",27,"Eduardo Bacil",1971-03-11,31.2607803,74,"Brazil","Fred Souza",1972-05-13,30.0862423,79,"Brazil","6","Canyon Ceman",1972-06-21,29.9794661,77,"United States","Mike Whitmarsh",,,79,"United States","3","25-23, 21-18","0:45","Winner's Bracket","Round 3",,,,,1,,0,,,,,,2,,2,,,,,,0,,0,,,,,,0,,4,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",28,"Dax Holdren",1972-09-04,29.7741273,75,"United States","Eric Fonoimoana",1969-06-07,33.0184805,75,"United States","2","Adam Jewell",1975-06-24,26.973306,77,"United States","Collin Smith",1975-05-26,27.0527036,76,"United States","10","21-16, 21-9","0:41","Winner's Bracket","Round 3",,,,,1,,3,,,,,,0,,2,,,,,,0,,0,,,,,,0,,0,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",29,"Brent Doble",1970-01-03,32.4435318,78,"United States","Karch Kiraly",2060-11-03,41.6098563,74,"United States","5","Lee LeGrande",1971-04-23,31.1430527,77,"United States","Mike Lambert",1974-04-14,28.1670089,78,"United States","8","21-19, 21-18","0:46","Winner's Bracket","Round 4",,,,,0,,1,,,,,,2,,0,,,,,,2,,0,,,,,,1,,0,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",30,"Dax Holdren",1972-09-04,29.7741273,75,"United States","Eric Fonoimoana",1969-06-07,33.0184805,75,"United States","2","Eduardo Bacil",1971-03-11,31.2607803,74,"Brazil","Fred Souza",1972-05-13,30.0862423,79,"Brazil","6","21-15, 21-14","0:39","Winner's Bracket","Round 4",,,,,2,,4,,,,,,2,,2,,,,,,3,,1,,,,,,1,,5,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",31,"Jason Ring",1974-07-21,27.8986995,75,"United States","Nick Hannemann",1972-01-12,30.4202601,78,"United States","17","Mark Paaluhi",1971-03-08,31.2689938,75,"United States","Mike Diehl",1970-12-30,31.4551677,78,"United States","32","18-21, 21-18, 15-13","1:12","Contender's Bracket","Round 1",,,,,0,,1,,,,,,0,,2,,,,,,1,,0,,,,,,0,,0,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",32,"Mark Williams",1979-01-27,23.3785079,79,"Australia","Sean Rosenthal",1980-06-19,21.9849418,76,"United States","9","David Smith",1972-02-26,30.2970568,75,"United States","Leland Quinn",1972-04-03,30.1957563,81,"United States","25","21-12, 19-21, 15-12","0:55","Contender's Bracket","Round 1",,,,,1,,4,,,,,,0,,1,,,,,,0,,0,,,,,,0,,3,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",33,"Andrew Vazquez",1972-04-20,30.1492129,74,"United States","Jason Lee",1977-11-17,24.5722108,78,"United States","28","Eddie Stokes",1969-12-10,32.5092402,75,"United States","Mike Mattarocci",1969-10-05,32.6899384,80,"United States","21","21-13, 21-19","0:43","Contender's Bracket","Round 1",,,,,1,,0,,,,,,0,,5,,,,,,0,,2,,,,,,0,,0,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",34,"Anthony Medel",1978-03-28,24.2135524,75,"United States","Colin Wellman",1974-12-26,27.4661191,79,"United States","20","Jake Gibb",1976-02-06,26.3518138,79,"United States","Mike Daniel",2068-09-01,33.7823409,71,"United States","29","21-16, 21-19","0:43","Contender's Bracket","Round 1",,,,,0,,0,,,,,,0,,4,,,,,,1,,4,,,,,,0,,0,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",35,"Mark Reilly",,,,"Canada","Rich VanHuizen",1975-11-25,26.5516769,81,"Canada","30","Brad Torsone",1975-01-14,27.4140999,78,"United States","Chad Mowrey",1977-07-19,24.9034908,73,"United States","19","22-24, 21-17, 15-10","1:09","Contender's Bracket","Round 1",,,,,3,,0,,,,,,1,,6,,,,,,1,,3,,,,,,1,,0,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",36,"Adam Roberts",1976-01-25,26.384668,73,"United States","Jim Walls",1978-03-26,24.2190281,75,"United States","27","Jerry Graham",1971-04-02,31.2005476,74,"United States","John Moran",1976-04-19,26.1519507,77,"United States","22","21-17, 21-14","0:33","Contender's Bracket","Round 1",,,,,0,,1,,,,,,0,,3,,,,,,0,,0,,,,,,1,,0,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",37,"David Fischer",1972-04-09,30.1793292,75,"United States","Ed Ratledge",1976-12-16,25.4921287,80,"United States","23","John Anselmo",1970-05-16,32.0793977,73,"United States","Scott Wong",1978-12-31,23.4524298,77,"United States","26","21-18, 22-24, 15-9","1:15","Contender's Bracket","Round 1",,,,,0,,0,,,,,,0,,3,,,,,,1,,0,,,,,,0,,5,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",38,"Chris Makos",1973-04-21,29.1471595,75,"United States","Pepe Delahoz",1971-10-22,30.6447639,73,"United States","18","John Braunstein",1969-07-21,32.8980151,,"United States","Jon Beerman",1973-05-18,29.0732375,,"United States","31","21-14, 21-19","0:46","Contender's Bracket","Round 1",,,,,4,,2,,,,,,2,,2,,,,,,1,,2,,,,,,1,,1,
"AVP","Santa Barbara","United States",2002,2002-06-14,"M",39,"Jason Ring",1974-07-21,27.8986995,75,"United States","Nick Hannemann",1972-01-12,30.4202601,78,"United States","17","Eli Fairfield",1979-02-10,23.340178,,"United States","Paul Baxter",1972-02-01,30.3655031,77,"United States","15","21-16, 17-21, 15-13","0:58","Contender's Bracket","Round 2",,,,,2,,0,,,,,,1,,1,,,,,,1,,2,,,,,,0,,0,
